"","cutoffIndex","data_recall_All"
"300",0.9999,1
"301",0.9999,1
"302",0.9999,1
"303",0.9999,1
"304",0.9999,1
"305",0.9999,1
"306",0.9999,1
"307",0.9999,1
"308",0.9999,1
"309",0.9999,1
"310",0.9999,1
"311",0.9999,1
"312",0.9999,1
"313",0.9999,1
"314",0.9999,1
"315",0.9999,1
"316",0.9999,1
"317",0.9999,1
"318",0.9999,1
"319",0.9999,1
"320",0.9999,1
"321",0.9999,1
"322",0.9999,1
"323",0.9999,1
"324",0.9999,1
"325",0.9999,1
"326",0.9999,1
"327",0.9999,1
"328",0.9999,1
"329",0.9999,1
"330",0.9999,1
"331",0.9999,1
"332",0.9999,1
"333",0.9999,1
"334",0.9999,1
"335",0.9999,1
"336",0.9999,1
"337",0.9999,1
"338",0.9999,1
"339",0.9999,1
"340",0.9999,1
"341",0.9999,1
"342",0.9999,1
"343",0.9999,1
"344",0.9999,1
"345",0.9999,1
"346",0.9999,1
"347",0.9999,1
"348",0.9999,1
"349",0.9999,1
"350",0.9999,1
"351",0.9999,1
"352",0.9999,1
"353",0.9999,1
"354",0.9999,1
"355",0.9999,1
"356",0.9999,1
"357",0.9999,1
"358",0.9999,1
"359",0.9999,1
"360",0.9999,1
"361",0.9999,1
"362",0.9999,1
"363",0.9999,1
"364",0.9999,1
"365",0.9999,1
"366",0.9999,1
"367",0.9999,1
"368",0.9999,1
"369",0.9999,1
"370",0.9999,1
"371",0.9999,1
"372",0.9999,1
"373",0.9999,1
"374",0.9999,1
"375",0.9999,1
"376",0.9999,1
"377",0.9999,1
"378",0.9999,1
"379",0.9999,1
"380",0.9999,1
"381",0.9999,1
"382",0.9999,1
"383",0.9999,1
"384",0.9999,1
"385",0.9999,1
"386",0.9999,1
"387",0.9999,1
"388",0.9999,1
"389",0.9999,1
"390",0.9999,1
"391",0.9999,1
"392",0.9999,1
"393",0.9999,1
"394",0.9999,1
"395",0.9999,1
"396",0.9999,1
"397",0.9999,1
"398",0.9999,1
"399",0.9999,1
"400",0.9999,1
"401",0.9999,1
"402",0.9999,1
"403",0.9999,1
"404",0.9999,1
"405",0.9999,1
"406",0.9999,1
"407",0.9999,1
"408",0.9999,1
"409",0.9999,1
"410",0.9999,1
"411",0.9999,1
"412",0.9999,1
"413",0.9999,1
"414",0.9999,1
"415",0.9999,1
"416",0.9999,1
"417",0.9999,1
"418",0.9999,1
"419",0.9999,1
"420",0.9999,1
"421",0.9999,1
"422",0.9999,1
"423",0.9999,1
"424",0.9999,1
"425",0.9999,1
"426",0.9999,1
"427",0.9999,1
"428",0.9999,1
"429",0.9999,1
"430",0.9999,1
"431",0.9999,1
"432",0.9999,1
"433",0.9999,1
"434",0.9999,1
"435",0.9999,1
"436",0.9999,1
"437",0.9999,1
"438",0.9999,1
"439",0.9999,1
"440",0.9999,1
"441",0.9999,1
"442",0.9999,1
"443",0.9999,1
"444",0.9999,1
"445",0.9999,1
"446",0.9999,1
"447",0.9999,1
"448",0.9999,1
"449",0.9999,1
"450",0.9999,1
"451",0.9999,1
"452",0.9999,1
"453",0.9999,1
"454",0.9999,1
"455",0.9999,1
"456",0.9999,1
"457",0.9999,1
"458",0.9999,1
"459",0.9999,1
"460",0.9999,1
"461",0.9999,1
"462",0.9999,1
"463",0.9999,1
"464",0.9999,1
"465",0.9999,1
"466",0.9999,1
"467",0.9999,1
"468",0.9999,1
"469",0.9999,1
"470",0.9999,1
"471",0.9999,1
"472",0.9999,1
"473",0.9999,1
"474",0.9999,1
"475",0.9999,1
"476",0.9999,1
"477",0.9999,1
"478",0.9999,1
"479",0.9999,1
"480",0.9999,1
"481",0.9999,1
"482",0.9999,1
"483",0.9999,1
"484",0.9999,1
"485",0.9999,1
"486",0.9999,1
"487",0.9999,1
"488",0.9999,1
"489",0.9999,1
"490",0.9999,1
"491",0.9999,1
"492",0.9999,1
"493",0.9999,1
"494",0.9999,1
"495",0.9999,1
"496",0.9999,1
"497",0.9999,1
"498",0.9999,1
"499",0.9999,1
"500",0.9999,1
"501",0.9999,1
"502",0.9999,1
"503",0.9999,1
"504",0.9999,1
"505",0.9999,1
"506",0.9999,1
"507",0.9999,1
"508",0.9999,1
"509",0.9999,1
"510",0.9999,1
"511",0.9999,1
"512",0.9999,1
"513",0.9999,1
"514",0.9999,1
"515",0.9999,1
"516",0.9999,1
"517",0.9999,1
"518",0.9999,1
"519",0.9999,1
"520",0.9999,1
"521",0.9999,1
"522",0.9999,1
"523",0.9999,1
"524",0.9999,1
"525",0.9999,1
"526",0.9999,1
"527",0.9999,1
"528",0.9999,1
"529",0.9999,1
"530",0.9999,1
"531",0.9999,1
"532",0.9999,1
"533",0.9999,1
"534",0.9999,1
"535",0.9999,1
"536",0.9999,1
"537",0.9999,1
"538",0.9999,1
"539",0.9999,1
"540",0.9999,1
"541",0.9999,1
"542",0.9999,1
"543",0.9999,1
"544",0.9999,1
"545",0.9999,1
"546",0.9999,1
"547",0.9999,1
"548",0.9999,1
"549",0.9999,1
"550",0.9999,1
"551",0.9999,1
"552",0.9999,1
"553",0.9999,1
"554",0.9999,1
"555",0.9999,1
"556",0.9999,1
"557",0.9999,1
"558",0.9999,1
"559",0.9999,1
"560",0.9999,1
"561",0.9999,1
"562",0.9999,1
"563",0.9999,1
"564",0.9999,1
"565",0.9999,1
"566",0.9999,1
"567",0.9999,1
"568",0.9999,1
"569",0.9999,1
"570",0.9999,1
"571",0.9999,1
"572",0.9999,1
"573",0.9999,1
"574",0.9999,1
"575",0.9999,1
"576",0.9999,1
"577",0.9999,1
"578",0.9999,1
"579",0.9999,1
"580",0.9999,1
"581",0.9999,1
"582",0.9999,1
"583",0.9999,1
"584",0.9999,1
"585",0.9999,1
"586",0.9999,1
"587",0.9999,1
"588",0.9999,1
"589",0.9999,1
"590",0.9999,1
"591",0.9999,1
"592",0.9999,1
"593",0.9999,1
"594",0.9999,1
"595",0.9999,1
"596",0.9999,1
"597",0.9999,1
"598",0.9999,1
"599",0.9999,1
"600",0.9999,1
"601",0.9999,1
"602",0.9999,1
"603",0.9999,1
"604",0.9999,1
"605",0.9999,1
"606",0.9999,1
"607",0.9999,1
"608",0.9999,1
"609",0.9999,1
"610",0.9999,1
"611",0.9999,1
"612",0.9999,1
"613",0.9999,1
"614",0.9999,1
"615",0.9999,1
"616",0.9999,1
"617",0.9999,1
"618",0.9999,1
"619",0.9999,1
"620",0.9999,1
"621",0.9999,1
"622",0.9999,1
"623",0.9999,1
"624",0.9999,1
"625",0.9999,1
"626",0.9999,1
"627",0.9999,1
"628",0.9999,1
"629",0.9999,1
"630",0.9999,1
"631",0.9999,1
"632",0.9999,1
"633",0.9999,1
"634",0.9999,1
"635",0.9999,1
"636",0.9999,1
"637",0.9999,1
"638",0.9999,1
"639",0.9999,1
"640",0.9999,1
"641",0.9999,1
"642",0.9999,1
"643",0.9999,1
"644",0.9999,1
"645",0.9999,1
"646",0.9999,1
"647",0.9999,1
"648",0.9999,1
"649",0.9999,1
"650",0.9999,1
"651",0.9999,1
"652",0.9999,1
"653",0.9999,1
"654",0.9999,1
"655",0.9999,1
"656",0.9999,1
"657",0.9999,1
"658",0.9999,1
"659",0.9999,1
"660",0.9999,1
"661",0.9999,1
"662",0.9999,1
"663",0.9999,1
"664",0.9999,1
"665",0.9999,1
"666",0.9999,1
"667",0.9999,1
"668",0.9999,1
"669",0.9999,1
"670",0.9999,1
"671",0.9999,1
"672",0.9999,1
"673",0.9999,1
"674",0.9999,1
"675",0.9999,1
"676",0.9999,1
"677",0.9999,1
"678",0.9999,1
"679",0.9999,1
"680",0.9999,1
"681",0.9999,1
"682",0.9999,1
"683",0.9999,1
"684",0.9999,1
"685",0.9999,1
"686",0.9999,1
"687",0.9999,1
"688",0.9999,1
"689",0.9999,1
"690",0.9999,1
"691",0.9999,1
"692",0.9999,1
"693",0.9999,1
"694",0.9999,1
"695",0.9999,1
"696",0.9999,1
"697",0.9999,1
"698",0.9999,1
"699",0.9999,1
"700",0.9999,1
"701",0.9999,1
"702",0.9999,1
"703",0.9999,1
"704",0.9999,1
"705",0.9999,1
"706",0.9999,1
"707",0.9999,1
"708",0.9999,1
"709",0.9999,1
"710",0.9999,1
"711",0.9999,1
"712",0.9999,1
"713",0.9999,1
"714",0.9999,1
"715",0.9999,1
"716",0.9999,1
"717",0.9999,1
"718",0.9999,1
"719",0.9999,1
"720",0.9999,1
"721",0.9999,1
"722",0.9999,1
"723",0.9999,1
"724",0.9999,1
"725",0.9999,1
"726",0.9999,1
"727",0.9999,1
"728",0.9999,1
"729",0.9999,1
"730",0.9999,1
"731",0.9999,1
"732",0.9999,1
"733",0.9999,1
"734",0.9999,1
"735",0.9999,1
"736",0.9999,1
"737",0.9999,1
"738",0.9999,1
"739",0.9999,1
"740",0.9999,1
"741",0.9999,1
"742",0.9999,1
"743",0.9999,1
"744",0.9999,1
"745",0.9999,1
"746",0.9999,1
"747",0.9999,1
"748",0.9999,1
"749",0.9999,1
"750",0.9999,1
"751",0.9999,1
"752",0.9999,1
"753",0.9999,1
"754",0.9999,1
"755",0.9999,1
"756",0.9999,1
"757",0.9999,1
"758",0.9999,1
"759",0.9999,1
"760",0.9999,1
"761",0.9999,1
"762",0.9999,1
"763",0.9999,1
"764",0.9999,1
"765",0.9999,1
"766",0.9999,1
"767",0.9999,1
"768",0.9999,1
"769",0.9999,1
"770",0.9999,1
"771",0.9999,1
"772",0.9999,1
"773",0.9999,1
"774",0.9999,1
"775",0.9999,1
"776",0.9999,1
"777",0.9999,1
"778",0.9999,1
"779",0.9999,1
"780",0.9999,1
"781",0.9999,1
"782",0.9999,1
"783",0.9999,1
"784",0.9999,1
"785",0.9999,1
"786",0.9999,1
"787",0.9999,1
"788",0.9999,1
"789",0.9999,1
"790",0.9999,1
"791",0.9999,1
"792",0.9999,1
"793",0.9999,1
"794",0.9999,1
"795",0.9999,1
"796",0.9999,1
"797",0.9999,1
"798",0.9999,1
"799",0.9999,1
"800",0.9999,1
"801",0.9999,1
"802",0.9999,1
"803",0.9999,1
"804",0.9999,1
"805",0.9999,1
"806",0.9999,1
"807",0.9999,1
"808",0.9999,1
"809",0.9999,1
"810",0.9999,1
"811",0.9999,1
"812",0.9999,1
"813",0.9999,1
"814",0.9999,1
"815",0.9999,1
"816",0.9999,1
"817",0.9999,1
"818",0.9999,1
"819",0.9999,1
"820",0.9999,1
"821",0.9999,1
"822",0.9999,1
"823",0.9999,1
"824",0.9999,1
"825",0.9999,1
"826",0.9999,1
"827",0.9999,1
"828",0.9999,1
"829",0.9999,1
"830",0.9999,1
"831",0.9999,1
"832",0.9999,1
"833",0.9999,1
"834",0.9999,1
"835",0.9999,1
"836",0.9999,1
"837",0.9999,1
"838",0.9999,1
"839",0.9999,1
"840",0.9999,1
"841",0.9999,1
"842",0.9999,1
"843",0.9999,1
"844",0.9999,1
"845",0.9999,1
"846",0.9999,1
"847",0.9999,1
"848",0.9999,1
"849",0.9999,1
"850",0.9999,1
"851",0.9999,1
"852",0.9999,1
"853",0.9999,1
"854",0.9999,1
"855",0.9999,1
"856",0.9999,1
"857",0.9999,1
"858",0.9999,1
"859",0.9999,1
"860",0.9999,1
"861",0.9999,1
"862",0.9999,1
"863",0.9999,1
"864",0.9999,1
"865",0.9999,1
"866",0.9999,1
"867",0.9999,1
"868",0.9999,1
"869",0.9999,1
"870",0.9999,1
"871",0.9999,1
"872",0.9999,1
"873",0.9999,1
"874",0.9999,1
"875",0.9999,1
"876",0.9999,1
"877",0.9999,1
"878",0.9999,1
"879",0.9999,1
"880",0.9999,1
"881",0.9999,1
"882",0.9999,1
"883",0.9999,1
"884",0.9999,1
"885",0.9999,1
"886",0.9999,1
"887",0.9999,1
"888",0.9999,1
"889",0.9999,1
"890",0.9999,1
"891",0.9999,1
"892",0.9999,1
"893",0.9999,1
"894",0.9999,1
"895",0.9999,1
"896",0.9999,1
"897",0.9999,1
"898",0.9999,1
"899",0.9999,1
"900",0.9999,1
"901",0.9999,1
"902",0.9999,1
"903",0.9999,1
"904",0.9999,1
"905",0.9999,1
"906",0.9999,1
"907",0.9999,1
"908",0.9999,1
"909",0.9999,1
"910",0.9999,1
"911",0.9999,1
"912",0.9999,1
"913",0.9999,1
"914",0.9999,1
"915",0.9999,1
"916",0.9999,1
"917",0.9999,1
"918",0.9999,1
"919",0.9999,1
"920",0.9999,1
"921",0.9999,1
"922",0.9999,1
"923",0.9999,1
"924",0.9999,1
"925",0.9999,1
"926",0.9999,1
"927",0.9999,1
"928",0.9999,1
"929",0.9999,1
"930",0.9999,1
"931",0.9999,1
"932",0.9999,1
"933",0.9999,1
"934",0.9999,1
"935",0.9999,1
"936",0.9999,1
"937",0.9999,1
"938",0.9999,1
"939",0.9999,1
"940",0.9999,1
"941",0.9999,1
"942",0.9999,1
"943",0.9999,1
"944",0.9999,1
"945",0.9999,1
"946",0.9999,1
"947",0.9999,1
"948",0.9999,1
"949",0.9999,1
"950",0.9999,1
"951",0.9999,1
"952",0.9999,1
"953",0.9999,1
"954",0.9999,1
"955",0.9999,1
"956",0.9999,1
"957",0.9999,1
"958",0.9999,1
"959",0.9999,1
"960",0.9999,1
"961",0.9999,1
"962",0.9999,1
"963",0.9999,1
"964",0.9999,1
"965",0.9999,1
"966",0.9999,1
"967",0.9999,1
"968",0.9999,1
"969",0.9999,1
"970",0.9999,1
"971",0.9999,1
"972",0.9999,1
"973",0.9999,1
"974",0.9999,1
"975",0.9999,1
"976",0.9999,1
"977",0.9999,1
"978",0.9999,1
"979",0.9999,1
"980",0.9999,1
"981",0.9999,1
"982",0.9999,1
"983",0.9999,1
"984",0.9999,1
"985",0.9999,1
"986",0.9999,1
"987",0.9999,1
"988",0.9999,1
"989",0.9999,1
"990",0.9999,1
"991",0.9999,1
"992",0.9999,1
"993",0.9999,1
"994",0.9999,1
"995",0.9999,1
"996",0.9999,1
"997",0.9999,1
"998",0.9999,1
"999",0.9999,1
"1000",0.9999,1
"1001",0.9999,1
"1002",0.9999,1
"1003",0.9999,1
"1004",0.9999,1
"1005",0.9999,1
"1006",0.9999,1
"1007",0.9999,1
"1008",0.9999,1
"1009",0.9999,1
"1010",0.9999,1
"1011",0.9999,1
"1012",0.9999,1
"1013",0.9999,1
"1014",0.9999,1
"1015",0.9999,1
"1016",0.9999,1
"1017",0.9999,1
"1018",0.9999,1
"1019",0.9999,1
"1020",0.9999,1
"1021",0.9999,1
"1022",0.9999,1
"1023",0.9999,1
"1024",0.9999,1
"1025",0.9999,1
"1026",0.9999,1
"1027",0.9999,1
"1028",0.9999,1
"1029",0.9999,1
"1030",0.9999,1
"1031",0.9999,1
"1032",0.9999,1
"1033",0.9999,1
"1034",0.9999,1
"1035",0.9999,1
"1036",0.9999,1
"1037",0.9999,1
"1038",0.9999,1
"1039",0.9999,1
"1040",0.9999,1
"1041",0.9999,1
"1042",0.9999,1
"1043",0.9999,1
"1044",0.9999,1
"1045",0.9999,1
"1046",0.9999,1
"1047",0.9999,1
"1048",0.9999,1
"1049",0.9999,1
"1050",0.9999,1
"1051",0.9999,1
"1052",0.9999,1
"1053",0.9999,1
"1054",0.9999,1
"1055",0.9999,1
"1056",0.9999,1
"1057",0.9999,1
"1058",0.9999,1
"1059",0.9999,1
"1060",0.9999,1
"1061",0.9999,1
"1062",0.9999,1
"1063",0.9999,1
"1064",0.9999,1
"1065",0.9999,1
"1066",0.9999,1
"1067",0.9999,1
"1068",0.9999,1
"1069",0.9999,1
"1070",0.9999,1
"1071",0.9999,1
"1072",0.9999,1
"1073",0.9999,1
"1074",0.9999,1
"1075",0.9999,1
"1076",0.9999,1
"1077",0.9999,1
"1078",0.9999,1
"1079",0.9999,1
"1080",0.9999,1
"1081",0.9999,1
"1082",0.9999,1
"1083",0.9999,1
"1084",0.9999,1
"1085",0.9999,1
"1086",0.9999,1
"1087",0.9999,1
"1088",0.9999,1
"1089",0.9999,1
"1090",0.9999,1
"1091",0.9999,1
"1092",0.9999,1
"1093",0.9999,1
"1094",0.9999,1
"1095",0.9999,1
"1096",0.9999,1
"1097",0.9999,1
"1098",0.9999,1
"1099",0.9999,1
"1100",0.9999,1
"1101",0.9999,1
"1102",0.9999,1
"1103",0.9999,1
"1104",0.9999,1
"1105",0.9999,1
"1106",0.9999,1
"1107",0.9999,1
"1108",0.9999,1
"1109",0.9999,1
"1110",0.9999,1
"1111",0.9999,1
"1112",0.9999,1
"1113",0.9999,1
"1114",0.9999,1
"1115",0.9999,1
"1116",0.9999,1
"1117",0.9999,1
"1118",0.9999,1
"1119",0.9999,1
"1120",0.9999,1
"1121",0.9999,1
"1122",0.9999,1
"1123",0.9999,1
"1124",0.9999,1
"1125",0.9999,1
"1126",0.9999,1
"1127",0.9999,1
"1128",0.9999,1
"1129",0.9999,1
"1130",0.9999,1
"1131",0.9999,1
"1132",0.9999,1
"1133",0.9999,1
"1134",0.9999,1
"1135",0.9999,1
"1136",0.9999,1
"1137",0.9999,1
"1138",0.9999,1
"1139",0.9999,1
"1140",0.9999,1
"1141",0.9999,1
"1142",0.9999,1
"1143",0.9999,1
"1144",0.9999,1
"1145",0.9999,1
"1146",0.9999,1
"1147",0.9999,1
"1148",0.9999,1
"1149",0.9999,1
"1150",0.9999,1
"1151",0.9999,1
"1152",0.9999,1
"1153",0.9999,1
"1154",0.9999,1
"1155",0.9999,1
"1156",0.9999,1
"1157",0.9999,1
"1158",0.9999,1
"1159",0.9999,1
"1160",0.9999,1
"1161",0.9999,1
"1162",0.9999,1
"1163",0.9999,1
"1164",0.9999,1
"1165",0.9999,1
"1166",0.9999,1
"1167",0.9999,1
"1168",0.9999,1
"1169",0.9999,1
"1170",0.9999,1
"1171",0.9999,1
"1172",0.9999,1
"1173",0.9999,1
"1174",0.9999,1
"1175",0.9999,1
"1176",0.9999,1
"1177",0.9999,1
"1178",0.9999,1
"1179",0.9999,1
"1180",0.9999,1
"1181",0.9999,1
"1182",0.9999,1
"1183",0.9999,1
"1184",0.9999,1
"1185",0.9999,1
"1186",0.9999,1
"1187",0.9999,1
"1188",0.9999,1
"1189",0.9999,1
"1190",0.9999,1
"1191",0.9999,1
"1192",0.9999,1
"1193",0.9999,1
"1194",0.9999,1
"1195",0.9999,1
"1196",0.9999,1
"1197",0.9999,1
"1198",0.9999,1
"1199",0.9999,1
"1200",0.9999,1
"1201",0.9999,1
"1202",0.9999,1
"1203",0.9999,1
"1204",0.9999,1
"1205",0.9999,1
"1206",0.9999,1
"1207",0.9999,1
"1208",0.9999,1
"1209",0.9999,1
"1210",0.9999,1
"1211",0.9999,1
"1212",0.9999,1
"1213",0.9999,1
"1214",0.9999,1
"1215",0.9999,1
"1216",0.9999,1
"1217",0.9999,1
"1218",0.9999,1
"1219",0.9999,1
"1220",0.9999,1
"1221",0.9999,1
"1222",0.9999,1
"1223",0.9999,1
"1224",0.9999,1
"1225",0.9999,1
"1226",0.9999,1
"1227",0.9999,1
"1228",0.9999,1
"1229",0.9999,1
"1230",0.9999,1
"1231",0.9999,1
"1232",0.9999,1
"1233",0.9999,1
"1234",0.9999,1
"1235",0.9999,1
"1236",0.9999,1
"1237",0.9999,1
"1238",0.9999,1
"1239",0.9999,1
"1240",0.9999,1
"1241",0.9999,1
"1242",0.9999,1
"1243",0.9999,1
"1244",0.9999,1
"1245",0.9999,1
"1246",0.9999,1
"1247",0.9999,1
"1248",0.9999,1
"1249",0.9999,1
"1250",0.9999,1
"1251",0.9999,1
"1252",0.9999,1
"1253",0.9999,1
"1254",0.9999,1
"1255",0.9999,1
"1256",0.9999,1
"1257",0.9999,1
"1258",0.9999,1
"1259",0.9999,1
"1260",0.9999,1
"1261",0.9999,1
"1262",0.9999,1
"1263",0.9999,1
"1264",0.9999,1
"1265",0.9999,1
"1266",0.9999,1
"1267",0.9999,1
"1268",0.9999,1
"1269",0.9999,1
"1270",0.9999,1
"1271",0.9999,1
"1272",0.9999,1
"1273",0.9999,1
"1274",0.9999,1
"1275",0.9999,1
"1276",0.9999,1
"1277",0.9999,1
"1278",0.9999,1
"1279",0.9999,1
"1280",0.9999,1
"1281",0.9999,1
"1282",0.9999,1
"1283",0.9999,1
"1284",0.9999,1
"1285",0.9999,1
"1286",0.9999,1
"1287",0.9999,1
"1288",0.9999,1
"1289",0.9999,1
"1290",0.9999,1
"1291",0.9999,1
"1292",0.9999,1
"1293",0.9999,1
"1294",0.9999,1
"1295",0.9999,1
"1296",0.9999,1
"1297",0.9999,1
"1298",0.9999,1
"1299",0.9999,1
"1300",0.9999,1
"1301",0.9999,1
"1302",0.9999,1
"1303",0.9999,1
"1304",0.9999,1
"1305",0.9999,1
"1306",0.9999,1
"1307",0.9999,1
"1308",0.9999,1
"1309",0.9999,1
"1310",0.9999,1
"1311",0.9999,1
"1312",0.9999,1
"1313",0.9999,1
"1314",0.9999,1
"1315",0.9999,1
"1316",0.9999,1
"1317",0.9999,1
"1318",0.9999,1
"1319",0.9999,1
"1320",0.9999,1
"1321",0.9999,1
"1322",0.9999,1
"1323",0.9999,1
"1324",0.9999,1
"1325",0.9999,1
"1326",0.9999,1
"1327",0.9999,1
"1328",0.9999,1
"1329",0.9999,1
"1330",0.9999,1
"1331",0.9999,1
"1332",0.9999,1
"1333",0.9999,1
"1334",0.9999,1
"1335",0.9999,1
"1336",0.9999,1
"1337",0.9999,1
"1338",0.9999,1
"1339",0.9999,1
"1340",0.9999,1
"1341",0.9999,1
"1342",0.9999,1
"1343",0.9999,1
"1344",0.9999,1
"1345",0.9999,1
"1346",0.9999,1
"1347",0.9999,1
"1348",0.9999,1
"1349",0.9999,1
"1350",0.9999,1
"1351",0.9999,1
"1352",0.9999,1
"1353",0.9999,1
"1354",0.9999,1
